"unitid","institution name","year","EF2018A.Level of student","EF2018A_RV.Grand total","EF2018A_RV.Grand total men","EF2018A_RV.Grand total women","EF2018A_RV.American Indian or Alaska Native total","EF2018A_RV.American Indian or Alaska Native men","EF2018A_RV.American Indian or Alaska Native women","EF2018A_RV.Asian total","EF2018A_RV.Asian men","EF2018A_RV.Asian women","EF2018A_RV.Black or African American total","EF2018A_RV.Black or African American men","EF2018A_RV.Black or African American women","EF2018A_RV.Hispanic total","EF2018A_RV.Hispanic men","EF2018A_RV.Hispanic women","EF2018A_RV.Native Hawaiian or Other Pacific Islander total","EF2018A_RV.Native Hawaiian or Other Pacific Islander men","EF2018A_RV.Native Hawaiian or Other Pacific Islander women","EF2018A_RV.White total","EF2018A_RV.White men","EF2018A_RV.White women","EF2018A_RV.Two or more races total","EF2018A_RV.Two or more races men","EF2018A_RV.Two or more races women","EF2018A_RV.Race/ethnicity unknown total","EF2018A_RV.Race/ethnicity unknown men","EF2018A_RV.Race/ethnicity unknown women","EF2018A_RV.Nonresident alien total","EF2018A_RV.Nonresident alien men","EF2018A_RV.Nonresident alien women","IDX_EF"
"210429","Western Oregon University","2018","All students total","5185","1936","3249","72","26","46","206","81","125","176","90","86","805","272","533","121","63","58","3189","1125","2064","132","66","66","186","82","104","298","131","167","-2"
