"unitid","institution name","year","EF2012A.Level of student","EF2012A_RV.Grand total","EF2012A_RV.Grand total men","EF2012A_RV.Grand total women","EF2012A_RV.American Indian or Alaska Native total","EF2012A_RV.American Indian or Alaska Native men","EF2012A_RV.American Indian or Alaska Native women","EF2012A_RV.Asian total","EF2012A_RV.Asian men","EF2012A_RV.Asian women","EF2012A_RV.Black or African American total","EF2012A_RV.Black or African American men","EF2012A_RV.Black or African American women","EF2012A_RV.Hispanic total","EF2012A_RV.Hispanic men","EF2012A_RV.Hispanic women","EF2012A_RV.Native Hawaiian or Other Pacific Islander total","EF2012A_RV.Native Hawaiian or Other Pacific Islander men","EF2012A_RV.Native Hawaiian or Other Pacific Islander women","EF2012A_RV.White total","EF2012A_RV.White men","EF2012A_RV.White women","EF2012A_RV.Two or more races total","EF2012A_RV.Two or more races men","EF2012A_RV.Two or more races women","EF2012A_RV.Race/ethnicity unknown total","EF2012A_RV.Race/ethnicity unknown men","EF2012A_RV.Race/ethnicity unknown women","EF2012A_RV.Nonresident alien total","EF2012A_RV.Nonresident alien men","EF2012A_RV.Nonresident alien women","IDX_EF"
"210429","Western Oregon University","2012","All students total","6184","2466","3718","111","42","69","158","68","90","205","120","85","601","230","371","138","76","62","4437","1666","2771","56","16","40","192","77","115","286","171","115","-2"
