"unitid","institution name","year","EF2015A.Level of student","EF2015A_RV.Grand total","EF2015A_RV.Grand total men","EF2015A_RV.Grand total women","EF2015A_RV.American Indian or Alaska Native total","EF2015A_RV.American Indian or Alaska Native men","EF2015A_RV.American Indian or Alaska Native women","EF2015A_RV.Asian total","EF2015A_RV.Asian men","EF2015A_RV.Asian women","EF2015A_RV.Black or African American total","EF2015A_RV.Black or African American men","EF2015A_RV.Black or African American women","EF2015A_RV.Hispanic total","EF2015A_RV.Hispanic men","EF2015A_RV.Hispanic women","EF2015A_RV.Native Hawaiian or Other Pacific Islander total","EF2015A_RV.Native Hawaiian or Other Pacific Islander men","EF2015A_RV.Native Hawaiian or Other Pacific Islander women","EF2015A_RV.White total","EF2015A_RV.White men","EF2015A_RV.White women","EF2015A_RV.Two or more races total","EF2015A_RV.Two or more races men","EF2015A_RV.Two or more races women","EF2015A_RV.Race/ethnicity unknown total","EF2015A_RV.Race/ethnicity unknown men","EF2015A_RV.Race/ethnicity unknown women","EF2015A_RV.Nonresident alien total","EF2015A_RV.Nonresident alien men","EF2015A_RV.Nonresident alien women","IDX_EF"
"210429","Western Oregon University","2015","All students total","5445","2099","3346","95","30","65","218","87","131","199","105","94","566","194","372","120","56","64","3658","1325","2333","15","3","12","249","92","157","325","207","118","-2"
