"unitid","institution name","year","EF2016A.Level of student","EF2016A_RV.Grand total","EF2016A_RV.Grand total men","EF2016A_RV.Grand total women","EF2016A_RV.American Indian or Alaska Native total","EF2016A_RV.American Indian or Alaska Native men","EF2016A_RV.American Indian or Alaska Native women","EF2016A_RV.Asian total","EF2016A_RV.Asian men","EF2016A_RV.Asian women","EF2016A_RV.Black or African American total","EF2016A_RV.Black or African American men","EF2016A_RV.Black or African American women","EF2016A_RV.Hispanic total","EF2016A_RV.Hispanic men","EF2016A_RV.Hispanic women","EF2016A_RV.Native Hawaiian or Other Pacific Islander total","EF2016A_RV.Native Hawaiian or Other Pacific Islander men","EF2016A_RV.Native Hawaiian or Other Pacific Islander women","EF2016A_RV.White total","EF2016A_RV.White men","EF2016A_RV.White women","EF2016A_RV.Two or more races total","EF2016A_RV.Two or more races men","EF2016A_RV.Two or more races women","EF2016A_RV.Race/ethnicity unknown total","EF2016A_RV.Race/ethnicity unknown men","EF2016A_RV.Race/ethnicity unknown women","EF2016A_RV.Nonresident alien total","EF2016A_RV.Nonresident alien men","EF2016A_RV.Nonresident alien women","IDX_EF"
"210429","Western Oregon University","2016","All students total","5382","2018","3364","88","33","55","223","85","138","196","110","86","707","243","464","145","69","76","3507","1231","2276","8","1","7","196","67","129","312","179","133","-2"
