"unitid","institution name","year","EF2014A.Level of student","EF2014A_RV.Grand total","EF2014A_RV.Grand total men","EF2014A_RV.Grand total women","EF2014A_RV.American Indian or Alaska Native total","EF2014A_RV.American Indian or Alaska Native men","EF2014A_RV.American Indian or Alaska Native women","EF2014A_RV.Asian total","EF2014A_RV.Asian men","EF2014A_RV.Asian women","EF2014A_RV.Black or African American total","EF2014A_RV.Black or African American men","EF2014A_RV.Black or African American women","EF2014A_RV.Hispanic total","EF2014A_RV.Hispanic men","EF2014A_RV.Hispanic women","EF2014A_RV.Native Hawaiian or Other Pacific Islander total","EF2014A_RV.Native Hawaiian or Other Pacific Islander men","EF2014A_RV.Native Hawaiian or Other Pacific Islander women","EF2014A_RV.White total","EF2014A_RV.White men","EF2014A_RV.White women","EF2014A_RV.Two or more races total","EF2014A_RV.Two or more races men","EF2014A_RV.Two or more races women","EF2014A_RV.Race/ethnicity unknown total","EF2014A_RV.Race/ethnicity unknown men","EF2014A_RV.Race/ethnicity unknown women","EF2014A_RV.Nonresident alien total","EF2014A_RV.Nonresident alien men","EF2014A_RV.Nonresident alien women","IDX_EF"
"210429","Western Oregon University","2014","All students total","6049","2378","3671","122","43","79","201","75","126","190","98","92","469","159","310","146","73","73","4205","1549","2656","16","5","11","333","123","210","367","253","114","-2"
